303	3.7880e-02	3.6038e-02	1.8420e-03
304	3.7843e-02	3.6007e-02	1.8356e-03
305	3.7805e-02	3.5976e-02	1.8293e-03
306	3.7768e-02	3.5945e-02	1.8231e-03
307	3.7732e-02	3.5915e-02	1.8170e-03
308	3.7695e-02	3.5884e-02	1.8110e-03
309	3.7659e-02	3.5854e-02	1.8051e-03
310	3.7624e-02	3.5824e-02	1.7993e-03
311	3.7588e-02	3.5795e-02	1.7935e-03
312	3.7553e-02	3.5765e-02	1.7879e-03
313	3.7518e-02	3.5736e-02	1.7823e-03
314	3.7484e-02	3.5707e-02	1.7769e-03
315	3.7450e-02	3.5678e-02	1.7715e-03
316	3.7416e-02	3.5650e-02	1.7661e-03
317	3.7382e-02	3.5621e-02	1.7609e-03
318	3.7349e-02	3.5593e-02	1.7557e-03
319	3.7316e-02	3.5565e-02	1.7507e-03
320	3.7283e-02	3.5537e-02	1.7456e-03
321	3.7250e-02	3.5509e-02	1.7407e-03
322	3.7218e-02	3.5482e-02	1.7359e-03
323	3.7185e-02	3.5454e-02	1.7311e-03
324	3.7153e-02	3.5427e-02	1.7264e-03
325	3.7122e-02	3.5400e-02	1.7217e-03
326	3.7090e-02	3.5373e-02	1.7171e-03
327	3.7059e-02	3.5346e-02	1.7126e-03
328	3.7028e-02	3.5320e-02	1.7082e-03
329	3.6997e-02	3.5293e-02	1.7038e-03
330	3.6966e-02	3.5267e-02	1.6994e-03
331	3.6936e-02	3.5241e-02	1.6952e-03
332	3.6905e-02	3.5214e-02	1.6910e-03
333	3.6875e-02	3.5189e-02	1.6868e-03
334	3.6845e-02	3.5163e-02	1.6827e-03
335	3.6816e-02	3.5137e-02	1.6787e-03
336	3.6786e-02	3.5112e-02	1.6747e-03
337	3.6757e-02	3.5086e-02	1.6708e-03
338	3.6728e-02	3.5061e-02	1.6669e-03
339	3.6699e-02	3.5036e-02	1.6631e-03
340	3.6670e-02	3.5011e-02	1.6593e-03
341	3.6641e-02	3.4986e-02	1.6556e-03
342	3.6613e-02	3.4961e-02	1.6519e-03
343	3.6584e-02	3.4936e-02	1.6483e-03
344	3.6556e-02	3.4912e-02	1.6447e-03
345	3.6528e-02	3.4887e-02	1.6412e-03
346	3.6500e-02	3.4863e-02	1.6377e-03
347	3.6473e-02	3.4838e-02	1.6342e-03
348	3.6445e-02	3.4814e-02	1.6308e-03
349	3.6418e-02	3.4790e-02	1.6275e-03
350	3.6390e-02	3.4766e-02	1.6242e-03
351	3.6363e-02	3.4742e-02	1.6209e-03
